Age,Years_Experience,WFH_Days_Per_Week,Gender,Education_Level,Marital_Status,Has_Children,Location_Type,Department,Job_Level,Company_Size,Industry,Home_Office_Quality,Internet_Speed_Category,Work_Hours_Per_Week,Manager_Support_Level,Team_Collaboration_Frequency,Productivity_Score,Task_Completion_Rate,Quality_Score,Innovation_Score,Efficiency_Rating,Meetings_Per_Week,Commute_Time_Minutes,Job_Satisfaction,Stress_Level,Work_Life_Balance,Smart_Work_Index
40,2,3,Male,Associate Degree,In Relationship,No,Suburban,HR,Junior,Small (51-200),Consulting,Average,Fast (50-100 Mbps),35,Very High,Few times per week,56.6,40.2,62.3,59.2,89.2,11,37,98.5,9,9,2379.84
54,6,3,Female,Bachelor Degree,Single,No,Urban,Operations,Senior,Large (1001-5000),Media,Good,Fast (50-100 Mbps),47,High,Monthly,92.2,85.1,89.8,81.5,95.0,8,16,100.0,9,6,6935.65
26,1,1,Female,Bachelor Degree,Single,Yes,Urban,Product,Junior,Medium (201-1000),Healthcare,Average,Fast (50-100 Mbps),52,Very High,Daily,42.6,40.0,50.0,60.3,57.9,10,36,100.0,5,7,2412.0
29,2,3,Male,Associate Degree,Married,Yes,Rural,Marketing,Junior,Startup (1-50),Healthcare,Poor,Very Fast (100+ Mbps),43,Very Low,Monthly,45.0,40.0,58.4,49.5,64.9,7,35,78.4,7,4,1980.0
35,2,2,Female,Bachelor Degree,Divorced,No,Suburban,Sales,Junior,Medium (201-1000),Technology,Average,Fast (50-100 Mbps),42,Moderate,Daily,65.2,63.8,76.6,62.6,83.7,10,65,100.0,7,6,3993.88
30,5,0,Female,Master Degree,Single,No,Suburban,Data Science,Mid-Level,Small (51-200),Healthcare,Average,Fast (50-100 Mbps),47,High,Few times per week,65.6,66.2,50.0,69.6,84.0,9,6,100.0,8,7,4607.5199999999995
22,1,1,Male,Master Degree,Married,No,Urban,Sales,Junior,Startup (1-50),Retail,Average,Fast (50-100 Mbps),50,Moderate,Few times per week,63.5,76.0,57.2,45.8,82.0,9,59,60.1,1,6,3480.7999999999997
35,8,4,Female,Bachelor Degree,Divorced,No,Urban,Sales,Senior,Startup (1-50),Healthcare,Average,Very Fast (100+ Mbps),33,Very Low,Weekly,60.8,52.7,66.7,69.7,79.3,10,24,94.1,5,10,3673.1900000000005
25,1,0,Female,Bachelor Degree,Single,Yes,Suburban,Customer Success,Mid-Level,Large (1001-5000),Finance,Excellent,Moderate (25-50 Mbps),51,Low,Weekly,74.6,72.6,84.5,58.9,88.2,5,31,66.7,3,7,4276.139999999999
39,1,5,Male,PhD,Married,Yes,Suburban,Engineering,Junior,Large (1001-5000),Education,Average,Very Fast (100+ Mbps),39,Moderate,Few times per week,75.2,79.3,76.6,78.1,95.0,4,0,89.1,5,10,6193.329999999999
26,1,1,Male,Master Degree,Married,Yes,Suburban,Sales,Junior,Enterprise (5000+),Government,Average,Fast (50-100 Mbps),48,High,Daily,67.1,65.0,75.7,52.7,79.9,12,60,100.0,6,4,3425.5
48,6,4,Female,Master Degree,Married,Yes,Urban,Engineering,Mid-Level,Large (1001-5000),Media,Good,Fast (50-100 Mbps),35,Very High,Few times per week,75.4,77.3,86.6,59.1,95.0,2,16,100.0,8,9,4568.43
27,3,5,Female,PhD,Divorced,Yes,Suburban,Engineering,Junior,Large (1001-5000),Manufacturing,Excellent,Fast (50-100 Mbps),48,Very High,Daily,97.2,100.0,98.3,88.2,95.0,11,0,100.0,8,7,8820.0
32,6,5,Female,Master Degree,Single,Yes,Suburban,Engineering,Lead,Startup (1-50),Technology,Good,Fast (50-100 Mbps),33,Very High,Weekly,49.3,48.7,52.3,40.6,64.3,6,0,100.0,6,5,1977.2200000000003
42,4,5,Female,Associate Degree,In Relationship,No,Rural,Engineering,Senior,Large (1001-5000),Technology,Excellent,Very Fast (100+ Mbps),48,Very High,Daily,98.0,88.8,97.2,73.3,95.0,9,0,100.0,2,8,6509.04
23,0,2,Female,Bachelor Degree,In Relationship,Yes,Urban,Sales,Junior,Large (1001-5000),Consulting,Good,Very Fast (100+ Mbps),45,Low,Few times per week,76.1,77.7,74.7,61.4,85.4,12,45,70.2,5,7,4770.78
37,5,2,Male,PhD,Single,No,Suburban,Customer Success,Senior,Startup (1-50),Technology,Good,Very Fast (100+ Mbps),32,Low,Monthly,97.5,95.6,100.0,90.6,95.0,6,21,100.0,3,7,8661.359999999999
46,6,3,Female,Bachelor Degree,Single,No,Suburban,Operations,Lead,Large (1001-5000),Education,Poor,Very Fast (100+ Mbps),49,Moderate,Daily,98.0,100.0,99.0,90.1,95.0,11,21,100.0,7,4,9010.0
22,0,1,Male,Associate Degree,In Relationship,No,Rural,Operations,Junior,Medium (201-1000),Finance,Good,Very Fast (100+ Mbps),36,Moderate,Few times per week,92.8,90.2,85.7,85.0,95.0,7,64,98.4,7,7,7667.0
36,5,0,Male,Bachelor Degree,Married,No,Suburban,Marketing,Senior,Enterprise (5000+),Healthcare,Average,Fast (50-100 Mbps),48,Moderate,Daily,76.6,86.0,81.9,63.7,90.2,6,43,76.4,6,5,5478.2
37,5,5,Female,Master Degree,Married,No,Rural,Customer Success,Mid-Level,Large (1001-5000),Healthcare,Excellent,Very Fast (100+ Mbps),42,High,Daily,79.6,74.4,81.8,70.1,95.0,9,0,100.0,5,6,5215.44
42,9,3,Female,Professional Degree,Married,Yes,Rural,Product,Senior,Enterprise (5000+),Media,Good,Very Fast (100+ Mbps),34,Low,Few times per week,86.1,81.7,83.4,75.5,95.0,11,44,75.2,8,9,6168.35
23,0,4,Male,Bachelor Degree,Married,Yes,Urban,Customer Success,Junior,Startup (1-50),Technology,Good,Fast (50-100 Mbps),35,High,Few times per week,77.6,67.9,83.4,83.3,95.0,4,0,100.0,6,4,5656.070000000001
23,0,5,Female,Bachelor Degree,Divorced,Yes,Suburban,Customer Success,Junior,Startup (1-50),Manufacturing,Good,Moderate (25-50 Mbps),65,Moderate,Few times per week,77.5,68.1,72.1,80.5,94.4,8,0,100.0,6,9,5482.049999999999
39,2,4,Female,Master Degree,Single,Yes,Suburban,Engineering,Mid-Level,Enterprise (5000+),Consulting,Average,Fast (50-100 Mbps),55,High,Bi-weekly,67.8,51.5,69.2,63.2,81.7,9,44,100.0,8,6,3254.8
37,7,4,Female,Bachelor Degree,Single,No,Urban,Operations,Mid-Level,Startup (1-50),Government,Average,Moderate (25-50 Mbps),40,Low,Weekly,48.7,52.7,59.0,51.1,63.8,7,9,91.5,2,4,2692.9700000000003
37,5,4,Male,Associate Degree,Divorced,No,Urban,Operations,Senior,Medium (201-1000),Healthcare,Average,Fast (50-100 Mbps),44,Moderate,Bi-weekly,74.9,60.9,78.9,89.6,91.4,9,15,100.0,4,8,5456.639999999999
38,3,1,Female,PhD,Divorced,No,Urban,Marketing,Mid-Level,Medium (201-1000),Healthcare,Good,Very Fast (100+ Mbps),49,Moderate,Few times per week,84.5,92.4,83.7,66.9,95.0,13,25,100.0,6,7,6181.560000000001
28,3,2,Male,Bachelor Degree,Married,Yes,Suburban,Marketing,Mid-Level,Large (1001-5000),Government,Average,Fast (50-100 Mbps),34,Very High,Few times per week,65.1,47.1,62.3,61.5,83.4,6,42,100.0,6,6,2896.65
37,6,5,Male,Bachelor Degree,In Relationship,No,Urban,Engineering,Mid-Level,Small (51-200),Healthcare,Good,Very Fast (100+ Mbps),46,High,Few times per week,98.0,95.9,98.8,88.2,95.0,5,0,100.0,6,5,8458.380000000001
37,8,5,Female,Master Degree,Married,Yes,Suburban,Engineering,Lead,Startup (1-50),Healthcare,Excellent,Very Fast (100+ Mbps),47,Moderate,Weekly,98.0,88.2,100.0,86.2,95.0,11,0,100.0,7,6,7602.84
28,2,5,Female,High School,Single,No,Suburban,Product,Junior,Medium (201-1000),Finance,Average,Very Fast (100+ Mbps),44,High,Few times per week,98.0,100.0,100.0,83.1,95.0,10,0,100.0,5,4,8310.0
51,2,3,Female,PhD,Divorced,Yes,Suburban,Operations,Junior,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),50,Low,Daily,78.3,86.9,84.3,75.1,92.7,12,30,95.8,1,8,6526.19
39,5,5,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Mid-Level,Small (51-200),Finance,Good,Fast (50-100 Mbps),42,Moderate,Daily,72.4,55.0,70.3,74.0,87.8,5,0,95.7,5,5,4070.0
24,0,0,Male,Bachelor Degree,Single,Yes,Suburban,Engineering,Junior,Large (1001-5000),Education,Average,Fast (50-100 Mbps),48,High,Few times per week,60.9,75.4,54.6,58.8,79.8,10,47,100.0,9,8,4433.52
40,3,1,Female,Bachelor Degree,Married,No,Urban,Operations,Senior,Large (1001-5000),Retail,Average,Very Fast (100+ Mbps),43,High,Daily,98.0,87.9,98.7,95.0,95.0,11,42,100.0,7,8,8350.5
26,1,3,Male,Bachelor Degree,Married,Yes,Urban,Sales,Junior,Large (1001-5000),Technology,Good,Moderate (25-50 Mbps),32,Moderate,Daily,98.0,100.0,100.0,78.3,95.0,8,30,100.0,5,9,7830.0
42,5,3,Female,Master Degree,In Relationship,Yes,Suburban,Marketing,Mid-Level,Small (51-200),Manufacturing,Good,Fast (50-100 Mbps),47,High,Weekly,72.8,76.9,77.9,57.5,86.7,7,20,100.0,4,3,4421.75
45,6,2,Male,Master Degree,Single,No,Suburban,Engineering,Senior,Large (1001-5000),Healthcare,Poor,Fast (50-100 Mbps),49,Very High,Daily,83.7,70.7,83.4,62.6,95.0,3,39,100.0,8,6,4425.820000000001
43,11,1,Female,Bachelor Degree,Married,Yes,Suburban,Sales,Senior,Medium (201-1000),Government,Good,Very Fast (100+ Mbps),33,Very High,Weekly,98.0,92.6,95.1,79.2,95.0,9,6,100.0,6,8,7333.92
38,3,3,Female,Master Degree,Divorced,No,Urban,Finance,Senior,Small (51-200),Technology,Good,Fast (50-100 Mbps),47,High,Daily,91.1,94.3,85.2,71.8,95.0,13,32,100.0,6,4,6770.74
42,6,4,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Lead,Enterprise (5000+),Manufacturing,Good,Very Fast (100+ Mbps),43,High,Daily,98.0,100.0,95.9,74.3,95.0,12,28,100.0,5,8,7430.0
52,6,4,Female,Master Degree,Married,Yes,Suburban,Sales,Mid-Level,Medium (201-1000),Education,Good,Fast (50-100 Mbps),43,Moderate,Daily,61.6,72.0,58.0,48.6,76.9,11,40,77.8,5,3,3499.2000000000003
32,5,1,Male,Master Degree,Married,No,Urban,Finance,Mid-Level,Large (1001-5000),Retail,Good,Moderate (25-50 Mbps),43,Moderate,Few times per week,80.4,78.8,76.9,61.6,95.0,2,65,89.1,7,6,4854.08
28,2,3,Male,Bachelor Degree,Single,Yes,Suburban,Customer Success,Mid-Level,Startup (1-50),Finance,Good,Fast (50-100 Mbps),48,Moderate,Weekly,59.8,54.0,70.0,64.7,75.8,8,48,84.0,3,3,3493.8
26,1,4,Female,Bachelor Degree,Married,No,Suburban,Engineering,Junior,Large (1001-5000),Technology,Average,Very Fast (100+ Mbps),43,High,Few times per week,98.0,89.8,98.2,78.6,95.0,6,0,100.0,5,4,7058.279999999999
27,1,3,Male,Bachelor Degree,Single,No,Suburban,HR,Junior,Enterprise (5000+),Healthcare,Average,Very Fast (100+ Mbps),39,Low,Few times per week,35.0,40.0,50.0,30.0,59.3,7,12,67.6,9,8,1200.0
34,8,3,Female,Bachelor Degree,Divorced,No,Urban,Design,Senior,Medium (201-1000),Finance,Poor,Very Fast (100+ Mbps),32,Moderate,Few times per week,51.6,50.7,57.5,63.9,69.8,10,9,65.8,7,1,3239.73
38,7,4,Male,PhD,Single,No,Urban,Product,Senior,Small (51-200),Technology,Average,Fast (50-100 Mbps),39,High,Weekly,98.0,100.0,97.4,72.3,95.0,8,25,100.0,2,7,7230.0
37,5,5,Male,Bachelor Degree,Married,No,Urban,HR,Mid-Level,Startup (1-50),Consulting,Average,Very Fast (100+ Mbps),47,Moderate,Daily,84.5,99.8,86.5,87.5,95.0,11,0,100.0,5,3,8732.5
42,5,1,Female,Associate Degree,Single,Yes,Rural,Finance,Senior,Small (51-200),Healthcare,Average,Very Fast (100+ Mbps),39,Very High,Weekly,94.0,95.4,95.3,84.0,95.0,5,21,100.0,3,8,8013.6
48,7,3,Female,Master Degree,Married,No,Suburban,Operations,Lead,Large (1001-5000),Healthcare,Poor,Very Fast (100+ Mbps),33,Very Low,Daily,91.5,84.0,100.0,84.9,95.0,2,14,100.0,3,7,7131.6
32,3,3,Female,Bachelor Degree,Married,No,Suburban,Operations,Mid-Level,Small (51-200),Healthcare,Excellent,Moderate (25-50 Mbps),35,High,Few times per week,80.3,90.5,78.4,56.5,95.0,5,28,100.0,5,8,5113.25
59,20,1,Female,Bachelor Degree,Single,No,Suburban,Sales,Manager,Startup (1-50),Non-profit,Good,Very Fast (100+ Mbps),35,Moderate,Daily,98.0,90.5,100.0,71.5,95.0,11,19,99.9,6,7,6470.75
40,2,1,Male,Bachelor Degree,Married,No,Suburban,Marketing,Junior,Medium (201-1000),Government,Good,Very Fast (100+ Mbps),42,High,Few times per week,80.7,79.2,79.2,54.4,90.3,8,37,100.0,5,6,4308.4800000000005
27,0,2,Male,Master Degree,Married,Yes,Rural,Finance,Junior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),52,Low,Daily,66.5,60.5,60.7,81.8,86.6,10,0,96.1,6,6,4948.9
25,1,5,Female,Bachelor Degree,Married,No,Urban,Design,Junior,Medium (201-1000),Consulting,Good,Slow (<25 Mbps),55,High,Daily,98.0,100.0,91.5,77.8,95.0,7,0,100.0,10,7,7780.0
39,7,4,Female,Master Degree,Married,Yes,Urban,Sales,Senior,Large (1001-5000),Finance,Average,Fast (50-100 Mbps),48,High,Few times per week,68.2,75.1,72.7,73.4,90.9,10,15,100.0,4,6,5512.34
32,2,4,Female,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Large (1001-5000),Technology,Excellent,Very Fast (100+ Mbps),30,Moderate,Weekly,70.1,56.6,69.3,77.0,92.8,7,0,68.1,6,1,4358.2
39,6,1,Male,Associate Degree,In Relationship,Yes,Suburban,Engineering,Lead,Medium (201-1000),Non-profit,Good,Fast (50-100 Mbps),25,Moderate,Weekly,88.5,78.9,95.3,75.6,95.0,8,37,100.0,8,7,5964.84
34,6,5,Male,Associate Degree,Married,No,Urban,Operations,Senior,Small (51-200),Non-profit,Poor,Very Fast (100+ Mbps),42,Moderate,Few times per week,54.3,68.6,58.6,50.2,63.4,7,0,65.3,5,6,3443.72
27,3,3,Female,Bachelor Degree,Single,No,Suburban,Engineering,Senior,Startup (1-50),Technology,Good,Fast (50-100 Mbps),51,High,Monthly,98.0,91.2,93.8,92.9,95.0,8,23,100.0,6,10,8472.480000000001
22,1,2,Male,Bachelor Degree,Divorced,Yes,Urban,Marketing,Junior,Medium (201-1000),Manufacturing,Good,Very Fast (100+ Mbps),46,High,Daily,96.5,100.0,91.7,95.0,95.0,11,27,100.0,7,6,9500.0
30,0,4,Male,Master Degree,Single,No,Urban,Operations,Mid-Level,Large (1001-5000),Manufacturing,Good,Very Fast (100+ Mbps),31,Moderate,Daily,98.0,100.0,100.0,79.3,95.0,10,22,100.0,9,3,7930.0
42,3,4,Male,High School,Divorced,No,Suburban,Engineering,Senior,Startup (1-50),Finance,Average,Fast (50-100 Mbps),50,Moderate,Few times per week,76.5,78.7,92.0,69.7,95.0,10,40,89.8,4,5,5485.39
36,7,4,Male,Associate Degree,Single,No,Urban,Engineering,Lead,Startup (1-50),Education,Excellent,Very Fast (100+ Mbps),49,High,Few times per week,83.9,87.1,95.0,93.9,89.9,6,25,100.0,10,7,8178.69
23,0,1,Female,Master Degree,Married,Yes,Suburban,Sales,Mid-Level,Large (1001-5000),Healthcare,Good,Moderate (25-50 Mbps),51,Moderate,Few times per week,61.2,70.5,67.3,74.0,78.0,8,27,90.1,7,7,5217.0
36,0,5,Female,Bachelor Degree,Single,No,Rural,Sales,Junior,Large (1001-5000),Technology,Excellent,Very Fast (100+ Mbps),48,Low,Weekly,43.0,51.1,50.0,42.5,57.7,1,0,83.9,6,7,2171.75
38,5,5,Female,Master Degree,In Relationship,No,Suburban,Finance,Senior,Medium (201-1000),Manufacturing,Good,Fast (50-100 Mbps),38,Moderate,Daily,98.0,100.0,100.0,54.2,95.0,6,0,100.0,4,4,5420.0
27,0,2,Female,Master Degree,Married,No,Urban,Marketing,Junior,Large (1001-5000),Technology,Poor,Very Fast (100+ Mbps),30,Very High,Few times per week,98.0,100.0,100.0,79.7,95.0,9,0,100.0,6,8,7970.0
36,1,0,Male,Bachelor Degree,Married,No,Rural,Sales,Junior,Enterprise (5000+),Finance,Excellent,Moderate (25-50 Mbps),49,High,Few times per week,95.6,96.0,99.3,73.4,95.0,10,24,100.0,3,9,7046.400000000001
35,2,1,Female,Master Degree,Single,No,Urban,Marketing,Mid-Level,Small (51-200),Technology,Average,Very Fast (100+ Mbps),46,High,Weekly,93.2,92.6,83.9,78.7,95.0,10,32,100.0,9,4,7287.62
24,0,5,Male,Bachelor Degree,Married,No,Suburban,Engineering,Junior,Small (51-200),Retail,Average,Slow (<25 Mbps),30,High,Bi-weekly,74.7,73.2,73.9,50.2,95.0,7,0,100.0,4,7,3674.6400000000003
38,8,3,Male,Bachelor Degree,Married,Yes,Urban,HR,Senior,Small (51-200),Healthcare,Excellent,Very Fast (100+ Mbps),36,High,Weekly,98.0,88.2,100.0,74.5,95.0,12,30,100.0,7,5,6570.900000000001
40,7,2,Male,Bachelor Degree,Married,No,Urban,Engineering,Lead,Large (1001-5000),Finance,Good,Fast (50-100 Mbps),36,High,Daily,98.0,94.0,97.1,88.6,95.0,8,45,100.0,5,4,8328.4
44,15,2,Female,Bachelor Degree,Single,Yes,Rural,Customer Success,Senior,Small (51-200),Education,Excellent,Fast (50-100 Mbps),46,Very High,Weekly,82.6,93.6,100.0,79.5,91.5,8,49,100.0,4,5,7441.2
44,2,2,Female,Bachelor Degree,Married,Yes,Urban,Marketing,Junior,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),41,High,Daily,96.9,89.5,100.0,81.0,95.0,9,32,100.0,8,7,7249.5
22,1,4,Female,Bachelor Degree,Married,No,Suburban,Marketing,Junior,Large (1001-5000),Media,Excellent,Very Fast (100+ Mbps),40,High,Monthly,90.9,85.6,88.7,88.5,95.0,4,11,100.0,8,9,7575.599999999999
26,2,3,Female,Bachelor Degree,Single,No,Urban,Finance,Junior,Small (51-200),Healthcare,Good,Moderate (25-50 Mbps),39,High,Weekly,98.0,100.0,97.9,69.2,95.0,7,22,100.0,1,8,6920.0
39,9,5,Male,Associate Degree,Single,No,Suburban,Customer Success,Senior,Startup (1-50),Finance,Good,Very Fast (100+ Mbps),35,Very High,Few times per week,98.0,98.3,99.7,95.0,95.0,5,0,100.0,9,4,9338.5
39,10,4,Female,Associate Degree,Married,No,Rural,Design,Senior,Medium (201-1000),Technology,Average,Fast (50-100 Mbps),47,Very High,Weekly,98.0,88.8,97.0,94.3,95.0,8,10,100.0,5,6,8373.84
39,8,4,Female,High School,In Relationship,Yes,Suburban,Marketing,Mid-Level,Small (51-200),Technology,Average,Very Fast (100+ Mbps),37,High,Few times per week,87.2,71.7,82.4,60.0,95.0,7,0,100.0,3,4,4302.0
65,32,2,Male,Associate Degree,Single,Yes,Suburban,Engineering,Director,Enterprise (5000+),Media,Average,Slow (<25 Mbps),48,Low,Daily,88.5,80.9,82.5,80.1,95.0,7,43,98.6,6,6,6480.09
40,8,0,Male,Bachelor Degree,Married,Yes,Suburban,Product,Senior,Medium (201-1000),Healthcare,Good,Fast (50-100 Mbps),33,Moderate,Weekly,84.3,95.5,91.0,78.2,95.0,10,0,100.0,3,7,7468.1
45,17,3,Female,Bachelor Degree,Single,No,Rural,Engineering,Manager,Small (51-200),Retail,Good,Very Fast (100+ Mbps),39,High,Few times per week,73.7,76.0,77.7,65.3,95.0,9,8,100.0,4,8,4962.8
43,14,2,Female,Bachelor Degree,Married,Yes,Urban,Customer Success,Senior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),53,Low,Bi-weekly,85.7,91.9,87.0,72.1,95.0,7,33,100.0,6,8,6625.99
40,15,2,Female,Master Degree,Married,Yes,Suburban,Finance,Lead,Startup (1-50),Education,Good,Very Fast (100+ Mbps),43,High,Daily,50.7,47.9,60.1,44.7,63.4,12,67,100.0,5,2,2141.13
32,6,5,Female,Master Degree,Single,Yes,Urban,Product,Senior,Medium (201-1000),Media,Good,Very Fast (100+ Mbps),39,Moderate,Weekly,68.4,75.8,71.1,47.8,90.5,9,0,100.0,4,7,3623.24
28,3,1,Male,Master Degree,Divorced,No,Urban,Engineering,Mid-Level,Medium (201-1000),Education,Good,Moderate (25-50 Mbps),36,Moderate,Bi-weekly,83.0,81.7,84.9,75.9,95.0,8,0,100.0,6,6,6201.030000000001
32,4,1,Male,Bachelor Degree,In Relationship,No,Suburban,Operations,Junior,Medium (201-1000),Government,Good,Moderate (25-50 Mbps),44,Very High,Daily,72.7,73.3,67.9,63.2,88.2,5,31,100.0,8,5,4632.56
30,2,2,Male,High School,Single,Yes,Rural,Engineering,Mid-Level,Medium (201-1000),Retail,Average,Very Fast (100+ Mbps),47,Very High,Few times per week,98.0,100.0,100.0,84.8,95.0,3,33,100.0,2,2,8480.0
35,2,5,Male,Master Degree,Single,Yes,Urban,Engineering,Junior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),43,High,Weekly,98.0,97.4,96.0,90.7,95.0,10,0,100.0,4,8,8834.18
55,31,2,Female,Associate Degree,In Relationship,Yes,Suburban,Marketing,Manager,Startup (1-50),Finance,Good,Very Fast (100+ Mbps),41,Low,Few times per week,91.3,93.2,94.0,72.6,95.0,6,15,83.7,7,5,6766.32
22,1,2,Female,PhD,Single,Yes,Suburban,Engineering,Mid-Level,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),45,Very High,Few times per week,80.9,78.8,79.6,67.9,95.0,10,29,100.0,10,9,5350.52
41,9,4,Female,Bachelor Degree,Married,Yes,Urban,Finance,Senior,Medium (201-1000),Consulting,Average,Very Fast (100+ Mbps),33,High,Few times per week,85.6,97.2,85.9,62.9,95.0,8,13,100.0,7,3,6113.88
22,1,2,Male,Bachelor Degree,Single,Yes,Rural,Data Science,Junior,Medium (201-1000),Education,Excellent,Fast (50-100 Mbps),44,High,Monthly,79.6,73.2,80.9,76.8,95.0,8,41,100.0,2,6,5621.76
30,0,2,Female,Bachelor Degree,Married,Yes,Urban,Operations,Junior,Enterprise (5000+),Government,Good,Slow (<25 Mbps),44,Moderate,Weekly,78.2,90.6,73.7,59.8,94.0,9,20,100.0,4,8,5417.879999999999
44,4,1,Male,Bachelor Degree,Single,Yes,Urban,Engineering,Mid-Level,Startup (1-50),Technology,Average,Very Fast (100+ Mbps),43,High,Few times per week,83.7,77.4,93.0,74.9,95.0,13,20,100.0,5,5,5797.260000000001
35,1,2,Male,High School,Divorced,Yes,Urban,Customer Success,Mid-Level,Large (1001-5000),Finance,Average,Very Fast (100+ Mbps),38,Moderate,Weekly,68.9,67.9,82.0,51.3,83.3,7,50,88.1,4,10,3483.27
25,2,1,Female,Bachelor Degree,Divorced,No,Rural,Customer Success,Junior,Medium (201-1000),Technology,Excellent,Very Fast (100+ Mbps),37,High,Few times per week,89.9,90.6,94.8,89.3,95.0,6,30,100.0,4,7,8090.579999999999
28,0,0,Female,Master Degree,Married,No,Rural,HR,Junior,Medium (201-1000),Finance,Good,Moderate (25-50 Mbps),34,Moderate,Monthly,76.4,77.5,79.1,80.2,87.3,5,23,100.0,5,5,6215.5
41,7,4,Male,Bachelor Degree,Divorced,No,Urban,Operations,Lead,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),50,Very High,Few times per week,98.0,100.0,100.0,92.1,95.0,8,47,100.0,5,8,9210.0
28,0,1,Male,Bachelor Degree,Married,Yes,Urban,Product,Junior,Small (51-200),Finance,Good,Fast (50-100 Mbps),41,High,Daily,50.2,50.6,50.0,59.3,67.4,8,41,100.0,5,10,3000.58
36,0,4,Female,Bachelor Degree,Single,Yes,Suburban,Engineering,Junior,Large (1001-5000),Consulting,Good,Moderate (25-50 Mbps),39,Low,Daily,66.4,55.9,61.2,48.7,83.8,9,0,83.4,6,5,2722.33
35,7,4,Male,Master Degree,Married,No,Suburban,Design,Lead,Startup (1-50),Technology,Poor,Very Fast (100+ Mbps),38,Moderate,Few times per week,81.0,68.9,75.3,76.0,95.0,11,6,81.6,9,8,5236.400000000001
29,0,3,Male,Bachelor Degree,Married,Yes,Suburban,Design,Junior,Medium (201-1000),Healthcare,Good,Fast (50-100 Mbps),36,Very Low,Few times per week,98.0,83.7,86.6,86.2,95.0,8,23,100.0,10,10,7214.9400000000005
54,8,2,Female,Bachelor Degree,Single,No,Rural,Product,Mid-Level,Large (1001-5000),Media,Good,Very Fast (100+ Mbps),38,Moderate,Weekly,88.2,100.0,82.8,70.7,94.5,2,52,100.0,1,5,7070.0
40,5,1,Male,PhD,Single,No,Suburban,Engineering,Junior,Small (51-200),Non-profit,Good,Moderate (25-50 Mbps),49,High,Bi-weekly,90.3,85.9,92.5,80.6,91.3,8,0,100.0,6,5,6923.54
22,1,4,Male,Bachelor Degree,In Relationship,No,Suburban,Customer Success,Mid-Level,Large (1001-5000),Technology,Excellent,Very Fast (100+ Mbps),45,Moderate,Bi-weekly,88.5,72.6,87.8,82.3,95.0,6,6,83.2,7,7,5974.98
36,4,4,Female,Bachelor Degree,Divorced,No,Suburban,Marketing,Mid-Level,Small (51-200),Government,Good,Slow (<25 Mbps),46,Moderate,Daily,84.3,88.6,91.4,69.9,95.0,14,45,88.2,3,10,6193.14
27,0,5,Male,Bachelor Degree,Married,Yes,Suburban,Engineering,Junior,Large (1001-5000),Consulting,Good,Fast (50-100 Mbps),42,High,Daily,98.0,100.0,98.1,71.9,95.0,6,0,100.0,4,3,7190.000000000001
33,4,0,Male,Bachelor Degree,Single,Yes,Urban,Sales,Mid-Level,Enterprise (5000+),Manufacturing,Good,Fast (50-100 Mbps),39,Very High,Few times per week,92.1,97.6,94.7,75.8,95.0,4,5,100.0,7,9,7398.079999999999
39,7,2,Male,Master Degree,In Relationship,Yes,Urban,Customer Success,Lead,Medium (201-1000),Consulting,Good,Very Fast (100+ Mbps),44,High,Daily,68.8,79.3,65.5,72.6,82.1,10,45,100.0,6,3,5757.179999999999
42,0,3,Male,Bachelor Degree,Single,Yes,Suburban,Customer Success,Junior,Small (51-200),Manufacturing,Excellent,Very Fast (100+ Mbps),45,Low,Daily,53.1,54.3,51.9,48.1,77.2,9,0,49.1,2,5,2611.83
24,0,0,Female,PhD,Married,Yes,Suburban,Customer Success,Junior,Large (1001-5000),Technology,Excellent,Very Fast (100+ Mbps),41,Moderate,Daily,60.9,67.7,54.7,62.6,90.7,7,32,93.8,5,6,4238.02
